Date,Price,Open,High,Low,Vol.,Change %
01/15/2021,38661.3,39017.5,39175.8,38661.3,3.02M,0.00%
01/18/2021,38503.0,38700.9,38780.0,38463.5,2.12M,-0.41%
01/19/2021,35812.2,38463.5,38463.5,35812.2,3.40M,-6.99%
01/20/2021,36010.0,35812.2,36801.5,33635.8,2.90M,0.55%
01/21/2021,36801.5,36089.2,36801.5,35772.6,1.69M,2.20%
01/22/2021,35812.2,36801.5,36841.0,35693.5,2.78M,-2.69%
01/25/2021,35297.8,35614.3,35772.6,35139.5,1.73M,-1.44%
01/26/2021,33675.3,35099.9,35099.9,33081.7,2.31M,-4.60%
01/27/2021,32686.0,33675.3,34348.0,32132.0,2.64M,-2.94%
01/28/2021,30430.5,30865.7,31657.2,30430.5,3.39M,-6.90%
01/29/2021,31578.0,28887.2,32329.9,28887.2,2.53M,3.77%
02/01/2021,30944.9,31578.0,32448.6,30588.7,1.94M,-2.00%
02/02/2021,31142.7,30786.6,31617.6,30509.6,3.14M,0.64%
02/03/2021,32725.6,31736.3,32844.3,31419.7,2.33M,5.08%
02/04/2021,32844.3,32765.2,32923.5,32369.5,1.73M,0.36%
02/05/2021,33081.7,32844.3,33319.2,32686.0,1.61M,0.72%
02/08/2021,31736.3,33081.7,33240.0,30905.3,2.36M,-4.07%
02/09/2021,32290.3,32052.9,32606.9,31419.7,1.82M,1.75%
02/17/2021,33319.2,32329.9,33319.2,32329.9,1.81M,3.19%
02/18/2021,34348.0,33398.3,34427.2,33002.6,2.94M,3.09%
02/19/2021,34902.0,34031.5,35218.6,33912.8,2.55M,1.61%
02/22/2021,34625.0,34902.0,35218.6,34585.5,1.92M,-0.79%
02/23/2021,34822.9,34625.0,34902.0,34189.8,1.93M,0.57%
02/24/2021,34071.0,34743.8,34981.2,33714.9,2.06M,-2.16%
02/25/2021,33991.9,34150.2,34664.6,33398.3,2.18M,-0.23%
02/26/2021,34506.3,33873.2,34585.5,33477.5,1.74M,1.51%
03/01/2021,34902.0,34506.3,35139.5,34506.3,2.83M,1.15%
03/02/2021,34862.5,35218.6,35297.8,34704.2,2.67M,-0.11%
03/03/2021,34664.6,34862.5,34981.2,34585.5,1.99M,-0.57%
03/04/2021,33833.6,34822.9,35020.8,33477.5,2.63M,-2.40%
03/05/2021,33556.6,33833.6,34268.9,33240.0,2.34M,-0.82%
03/08/2021,33596.2,34348.0,34348.0,33477.5,2.01M,0.12%
03/09/2021,33121.3,33556.6,33556.6,32844.3,3.06M,-1.41%
03/10/2021,33240.0,33240.0,33398.3,32765.2,2.59M,0.36%
03/11/2021,34268.9,33794.0,34506.3,33675.3,2.10M,3.10%
03/12/2021,34308.5,34427.2,34585.5,34110.6,3.19M,0.12%
03/15/2021,34031.5,34427.2,34506.3,33873.2,3.50M,-0.81%
03/16/2021,33556.6,34031.5,34189.8,33477.5,2.80M,-1.40%
03/17/2021,34268.9,33635.8,34348.0,33200.5,5.47M,2.12%
03/18/2021,35614.3,34822.9,35851.8,34466.8,7.13M,3.93%
03/19/2021,35614.3,35614.3,35930.9,35376.9,3.63M,0.00%
03/22/2021,35337.3,35614.3,35614.3,35218.6,3.22M,-0.78%
03/23/2021,34585.5,35218.6,35258.2,34110.6,5.72M,-2.13%
03/24/2021,33358.8,34031.5,34268.9,33160.9,4.20M,-3.55%
03/25/2021,33437.9,33635.8,33991.9,33200.5,2.98M,0.24%
03/26/2021,33319.2,33200.5,33556.6,32052.9,3.08M,-0.35%
03/29/2021,33675.3,33635.8,33754.5,33358.8,1.70M,1.07%
03/30/2021,33912.8,34031.5,34071.0,33477.5,2.90M,0.71%
03/31/2021,33991.9,33991.9,34387.6,33873.2,2.73M,0.23%
04/01/2021,34783.3,34031.5,34822.9,34031.5,4.66M,2.33%
04/02/2021,35614.3,35139.5,36010.0,34862.5,7.29M,2.39%
04/05/2021,36049.6,36168.3,36326.6,35693.5,7.51M,1.22%
04/06/2021,36207.9,35930.9,36603.6,35653.9,5.17M,0.44%
04/07/2021,36049.6,36168.3,36207.9,35891.3,3.28M,-0.44%
04/08/2021,35456.0,36168.3,36247.5,35376.9,5.55M,-1.65%
04/09/2021,35060.3,35376.9,35456.0,34862.5,5.65M,-1.12%
04/12/2021,35416.5,35218.6,35851.8,34902.0,6.48M,1.02%
04/13/2021,34545.9,35614.3,35693.5,34427.2,4.97M,-2.46%
04/14/2021,34822.9,34427.2,35060.3,34031.5,3.57M,0.80%
04/15/2021,34071.0,34902.0,34981.2,34031.5,4.66M,-2.16%
04/16/2021,33240.0,33912.8,34427.2,33121.3,5.87M,-2.44%
04/19/2021,34031.5,33240.0,34110.6,33081.7,4.02M,2.38%
04/20/2021,34189.8,34110.6,34822.9,33991.9,3.37M,0.47%
04/22/2021,32448.6,34189.8,34189.8,32448.6,3.68M,-5.09%
04/23/2021,33240.0,32448.6,33358.8,32329.9,3.87M,2.44%
04/26/2021,32052.9,33042.2,33240.0,32052.9,4.19M,-3.57%
04/27/2021,31934.2,32052.9,32290.3,31815.5,2.49M,-0.37%
04/28/2021,32132.0,31934.2,32369.5,31934.2,1.73M,0.62%
04/29/2021,32448.6,32132.0,33160.9,32132.0,2.45M,0.99%
05/04/2021,32686.0,31657.2,33081.7,31657.2,2.73M,0.73%
05/05/2021,33160.9,33002.6,33517.0,32844.3,3.39M,1.45%
05/06/2021,32646.5,33160.9,33160.9,32606.9,2.82M,-1.55%
05/07/2021,32171.6,32132.0,32606.9,32052.9,4.66M,-1.45%
05/10/2021,32765.2,32052.9,32844.3,31934.2,3.81M,1.85%
05/11/2021,33319.2,33240.0,34427.2,33081.7,6.73M,1.69%
05/12/2021,33754.5,33240.0,33794.0,33081.7,4.19M,1.31%
05/13/2021,33714.9,33635.8,34348.0,33240.0,4.38M,-0.12%
05/14/2021,33517.0,33873.2,34031.5,33477.5,3.43M,-0.59%
05/17/2021,33081.7,33635.8,34031.5,33002.6,3.76M,-1.30%
05/18/2021,32369.5,33002.6,33002.6,32290.3,4.91M,-2.15%
05/19/2021,32369.5,32448.6,32765.2,32132.0,3.61M,0.00%
05/20/2021,33121.3,32369.5,33160.9,31657.2,4.40M,2.32%
05/21/2021,35416.5,33240.0,35416.5,33121.3,16.38M,6.93%
05/24/2021,36405.8,36010.0,36722.3,36010.0,8.80M,2.79%
05/25/2021,36959.8,36405.8,37078.5,35970.5,7.96M,1.52%
05/26/2021,36920.2,36959.8,37276.3,36564.0,9.27M,-0.11%
05/27/2021,35930.9,37038.9,37038.9,35653.9,7.37M,-2.68%
05/28/2021,37315.9,36089.2,37751.2,35535.2,9.88M,3.85%
05/31/2021,38542.6,37830.3,38621.8,37592.9,7.04M,3.29%
06/01/2021,37988.6,38661.3,38780.0,37988.6,5.15M,-1.44%
06/02/2021,37513.8,37434.6,37949.0,37355.5,7.60M,-1.25%
06/03/2021,38621.8,37830.3,39175.8,37513.8,8.45M,2.95%
06/04/2021,38780.0,38542.6,39175.8,37988.6,7.47M,0.41%
06/07/2021,37038.9,38384.3,38463.5,36089.2,6.63M,-4.49%
06/08/2021,35456.0,37118.0,37355.5,35376.9,7.15M,-4.27%
06/09/2021,35970.5,35614.3,36168.3,34822.9,5.60M,1.45%
06/10/2021,34743.8,35970.5,36089.2,34743.8,5.61M,-3.41%
06/11/2021,35772.6,34822.9,35812.2,34427.2,8.04M,2.96%
06/14/2021,35535.2,36010.0,36089.2,35337.3,4.27M,-0.66%
06/15/2021,35535.2,35416.5,35733.0,34822.9,4.10M,0.00%
06/16/2021,35851.8,35376.9,36959.8,34981.2,5.30M,0.89%
06/17/2021,36326.6,35297.8,36682.8,35297.8,4.50M,1.32%
06/18/2021,36524.5,36603.6,36801.5,36168.3,4.02M,0.54%
06/21/2021,35614.3,36326.6,36405.8,35495.6,5.33M,-2.49%
06/22/2021,35614.3,35851.8,35970.5,35535.2,3.50M,0.00%
06/23/2021,35930.9,35535.2,36722.3,35535.2,3.24M,0.89%
06/24/2021,35772.6,35930.9,36326.6,35614.3,2.65M,-0.44%
06/25/2021,36049.6,35693.5,36405.8,35376.9,3.24M,0.77%
06/28/2021,37118.0,36405.8,37276.3,36128.8,8.41M,2.96%
06/29/2021,37118.0,37197.2,37909.5,36880.6,4.96M,0.00%
06/30/2021,37395.0,37118.0,37553.3,37078.5,5.03M,0.75%
07/01/2021,37434.6,37592.9,37711.6,37078.5,5.79M,0.11%
07/02/2021,37236.8,37592.9,37790.8,37118.0,5.29M,-0.53%
07/05/2021,36920.2,37236.8,37236.8,35772.6,4.39M,-0.85%
07/06/2021,34822.9,37118.0,38463.5,34822.9,8.67M,-5.68%
07/07/2021,36010.0,35218.6,36128.8,34506.3,4.96M,3.41%
07/08/2021,36247.5,36010.0,36524.5,35574.8,2.68M,0.66%
07/09/2021,35535.2,35772.6,36405.8,34822.9,4.51M,-1.97%
07/12/2021,33240.0,35297.8,35297.8,33081.7,7.57M,-6.46%
07/13/2021,33556.6,33635.8,33833.6,32883.9,2.49M,0.95%
07/14/2021,33714.9,33635.8,33794.0,32448.6,2.25M,0.47%
07/15/2021,33794.0,33279.6,34150.2,33240.0,2.26M,0.23%
07/16/2021,33635.8,33873.2,34031.5,33635.8,1.78M,-0.47%
07/19/2021,31380.2,32527.7,33160.9,31380.2,3.72M,-6.71%
07/20/2021,32448.6,31419.7,32448.6,30786.6,3.41M,3.40%
07/21/2021,32211.2,32765.2,32765.2,32052.9,1.46M,-0.73%
07/22/2021,32448.6,32132.0,32527.7,32132.0,2.14M,0.74%
07/23/2021,31815.5,32369.5,32844.3,31815.5,2.29M,-1.95%
07/26/2021,31657.2,31657.2,31934.2,31261.5,1.81M,-0.50%
07/27/2021,31815.5,31973.7,32290.3,31775.9,1.80M,0.50%
07/28/2021,32052.9,31815.5,32052.9,31657.2,1.55M,0.75%
07/29/2021,32448.6,32290.3,32448.6,32132.0,1.48M,1.23%
07/30/2021,32527.7,32686.0,32725.6,32409.0,2.56M,0.24%
08/02/2021,33675.3,33240.0,33991.9,33240.0,4.98M,3.53%
08/03/2021,34308.5,33477.5,34308.5,33319.2,3.48M,1.88%
08/04/2021,34031.5,34348.0,34427.2,33794.0,2.69M,-0.81%
08/05/2021,33991.9,33714.9,34427.2,33477.5,2.66M,-0.12%
08/06/2021,33952.3,33991.9,34348.0,33714.9,2.35M,-0.12%
08/09/2021,34150.2,33675.3,34150.2,33517.0,2.19M,0.58%
08/10/2021,34268.9,34229.3,34427.2,34071.0,2.35M,0.35%
08/11/2021,34110.6,34268.9,34902.0,33952.3,3.45M,-0.46%
08/12/2021,33873.2,34308.5,34348.0,33873.2,2.15M,-0.70%
08/13/2021,33675.3,33754.5,34031.5,33081.7,2.90M,-0.58%
08/16/2021,34268.9,33517.0,34427.2,33240.0,4.13M,1.76%
08/17/2021,33991.9,34506.3,34506.3,33873.2,1.97M,-0.81%
08/18/2021,33754.5,33952.3,34031.5,33635.8,1.90M,-0.70%
08/19/2021,33635.8,33714.9,33714.9,33358.8,2.27M,-0.35%
08/20/2021,32052.9,33714.9,33952.3,31657.2,5.49M,-4.71%
08/23/2021,31103.2,32052.9,32290.3,31103.2,3.45M,-2.96%
08/24/2021,31182.3,31103.2,31419.7,30786.6,3.20M,0.25%
08/25/2021,31221.9,31261.5,31301.0,30865.7,1.39M,0.13%
08/26/2021,30549.2,31380.2,31380.2,30074.3,2.57M,-2.15%
08/27/2021,30628.3,30470.0,30865.7,29916.0,2.40M,0.26%
08/30/2021,31221.9,30865.7,31261.5,30707.5,1.77M,1.94%
08/31/2021,30826.2,31340.6,31340.6,30826.2,2.28M,-1.27%
09/01/2021,30865.7,30707.5,30944.9,30588.7,1.71M,0.13%
09/06/2021,30944.9,30905.3,31261.5,30826.2,1.72M,0.26%
09/07/2021,31419.7,31103.2,31815.5,30984.5,2.15M,1.53%
09/08/2021,31340.6,31815.5,31973.7,31261.5,1.79M,-0.25%
09/09/2021,31498.9,31340.6,31498.9,31301.0,1.06M,0.51%
09/10/2021,31380.2,31657.2,31657.2,31340.6,998.40K,-0.38%
09/13/2021,30984.5,31380.2,31380.2,30865.7,2.18M,-1.26%
09/14/2021,30628.3,30944.9,30984.5,30549.2,1.78M,-1.15%
09/15/2021,30707.5,30549.2,30865.7,30549.2,1.33M,0.26%
09/16/2021,31182.3,30944.9,31261.5,30905.3,1.84M,1.55%
09/17/2021,31657.2,31340.6,32013.3,31340.6,2.24M,1.52%
09/20/2021,31578.0,31696.7,31894.6,31578.0,2.46M,-0.25%
09/21/2021,31380.2,31261.5,31498.9,31024.0,1.92M,-0.63%
09/22/2021,31340.6,31340.6,31578.0,30944.9,1.59M,-0.13%
09/23/2021,31221.9,31498.9,31578.0,31221.9,1.36M,-0.38%
09/24/2021,31419.7,31261.5,31498.9,31221.9,1.21M,0.63%
09/27/2021,31182.3,31419.7,31736.3,31024.0,1.52M,-0.76%
09/28/2021,31736.3,31182.3,31934.2,31024.0,2.75M,1.78%
09/29/2021,31578.0,31696.7,31696.7,31103.2,1.49M,-0.50%
09/30/2021,31221.9,31538.5,31657.2,31142.7,1.38M,-1.13%
10/01/2021,30707.5,31103.2,31221.9,30707.5,2.09M,-1.65%
10/04/2021,30786.6,30747.0,31340.6,30470.0,1.33M,0.26%
10/05/2021,31103.2,30865.7,31301.0,30865.7,918.20K,1.03%
10/06/2021,31182.3,31261.5,31657.2,31103.2,1.02M,0.25%
10/07/2021,30984.5,31182.3,31261.5,30984.5,1.28M,-0.63%
10/08/2021,31024.0,30984.5,31182.3,30984.5,1.23M,0.13%
10/11/2021,31657.2,31340.6,31657.2,31182.3,2.21M,2.04%
10/12/2021,31855.0,31815.5,32250.7,31696.7,2.50M,0.62%
10/13/2021,31578.0,31894.6,32013.3,31340.6,1.79M,-0.87%
10/14/2021,31301.0,31578.0,31617.6,31301.0,1.33M,-0.88%
10/15/2021,31261.5,31301.0,31538.5,31261.5,1.39M,-0.13%
10/18/2021,31103.2,31261.5,31696.7,30865.7,2.26M,-0.51%
10/19/2021,31696.7,31103.2,32092.5,30865.7,2.78M,1.91%
10/20/2021,31459.3,31696.7,31815.5,31103.2,1.36M,-0.75%
10/21/2021,31261.5,31459.3,31578.0,31261.5,795.10K,-0.63%
10/22/2021,31103.2,31261.5,31419.7,31103.2,1.33M,-0.51%
10/25/2021,31024.0,31340.6,31340.6,31024.0,1.12M,-0.25%
10/26/2021,31024.0,31024.0,31182.3,30984.5,688.20K,0.00%
10/27/2021,31578.0,31063.6,31617.6,31063.6,1.78M,1.79%
10/28/2021,31538.5,31657.2,31815.5,31419.7,1.56M,-0.13%
10/29/2021,32844.3,31657.2,33002.6,31578.0,4.69M,4.14%
11/01/2021,33081.7,33240.0,33319.2,32923.5,4.14M,0.72%
11/02/2021,33200.5,33081.7,33635.8,32923.5,1.92M,0.36%
11/03/2021,34071.0,33477.5,34902.0,33240.0,7.05M,2.62%
11/04/2021,34822.9,34150.2,35020.8,33794.0,5.51M,2.21%
11/05/2021,34506.3,34822.9,35139.5,34229.3,2.44M,-0.91%
11/08/2021,34743.8,34506.3,35139.5,34150.2,3.38M,0.69%
11/09/2021,34031.5,34822.9,34941.6,34031.5,3.20M,-2.05%
11/10/2021,34031.5,34110.6,34427.2,33517.0,2.69M,0.00%
11/11/2021,33873.2,34348.0,34427.2,33398.3,3.07M,-0.47%
11/12/2021,34189.8,33517.0,34268.9,33517.0,2.36M,0.93%
11/15/2021,33873.2,34308.5,34427.2,33240.0,1.92M,-0.93%
11/16/2021,33873.2,33794.0,34110.6,33596.2,1.59M,0.00%
11/17/2021,34506.3,33754.5,34664.6,33596.2,3.07M,1.87%
11/18/2021,35218.6,34822.9,35535.2,34348.0,4.42M,2.06%
11/19/2021,35139.5,35258.2,36445.3,33240.0,5.10M,-0.22%
11/22/2021,36049.6,35139.5,36564.0,34822.9,6.22M,2.59%
11/23/2021,35376.9,36010.0,36010.0,34981.2,2.26M,-1.87%
11/24/2021,36445.3,35574.8,36484.9,35297.8,5.19M,3.02%
11/25/2021,35891.3,36722.3,36722.3,35851.8,3.38M,-1.52%
11/26/2021,35970.5,36484.9,36564.0,34822.9,5.20M,0.22%
11/29/2021,35218.6,35218.6,35614.3,34902.0,4.10M,-2.09%
11/30/2021,35139.5,35535.2,36128.8,34506.3,3.20M,-0.22%
12/01/2021,35060.3,35139.5,35376.9,34585.5,2.21M,-0.23%
12/02/2021,34981.2,35020.8,35930.9,34822.9,1.72M,-0.23%
12/03/2021,33240.0,35218.6,35218.6,33240.0,2.77M,-4.98%
12/06/2021,33200.5,34031.5,34031.5,32963.0,3.59M,-0.12%
12/07/2021,34506.3,33279.6,34625.0,33279.6,2.08M,3.93%
12/08/2021,34822.9,34585.5,35060.3,34387.6,1.44M,0.92%
12/09/2021,34822.9,34783.3,34941.6,34466.8,1.23M,0.00%
12/10/2021,35297.8,35060.3,35772.6,35060.3,2.60M,1.36%
12/13/2021,36010.0,36010.0,36247.5,35693.5,3.12M,2.02%
12/14/2021,35851.8,36168.3,36168.3,35772.6,2.15M,-0.44%
12/15/2021,35535.2,35772.6,36010.0,35416.5,1.79M,-0.88%
12/16/2021,35535.2,35614.3,35614.3,34822.9,2.11M,0.00%
12/17/2021,35535.2,35535.2,36010.0,34902.0,2.33M,0.00%
12/20/2021,35297.8,35456.0,35574.8,35218.6,1.55M,-0.67%
12/21/2021,34664.6,35218.6,35337.3,34664.6,3.51M,-1.79%
12/22/2021,34268.9,34822.9,35020.8,33991.9,3.56M,-1.14%
12/23/2021,34500.0,34800.0,34900.0,33700.0,2.32M,0.67%
12/24/2021,35000.0,34500.0,35400.0,34500.0,1.53M,1.45%
12/27/2021,35300.0,35200.0,35500.0,35000.0,1.20M,0.86%
12/28/2021,35200.0,35500.0,35500.0,34900.0,1.36M,-0.28%
12/29/2021,35200.0,35550.0,35550.0,35100.0,1.58M,0.00%
12/30/2021,35400.0,35400.0,35700.0,35200.0,987.00K,0.57%
12/31/2021,37100.0,35600.0,37700.0,35500.0,4.86M,4.80%
01/04/2022,37400.0,37600.0,38000.0,37250.0,1.77M,0.81%
01/05/2022,37050.0,37900.0,37900.0,36900.0,1.92M,-0.94%
01/06/2022,38000.0,36500.0,38800.0,36250.0,6.00M,2.56%
01/07/2022,39200.0,38650.0,39450.0,37650.0,4.37M,3.16%
01/10/2022,38850.0,39200.0,40300.0,38800.0,3.18M,-0.89%
01/11/2022,39400.0,38800.0,39900.0,38300.0,4.28M,1.42%
01/12/2022,42150.0,39400.0,42150.0,39400.0,8.03M,6.98%
01/13/2022,44000.0,42500.0,45100.0,42500.0,9.66M,4.39%
01/14/2022,44250.0,43300.0,45100.0,43300.0,3.27M,0.57%
01/17/2022,43650.0,44000.0,47000.0,43600.0,7.74M,-1.36%
01/18/2022,44900.0,43400.0,45450.0,43400.0,4.85M,2.86%
01/19/2022,43650.0,45050.0,45800.0,43550.0,2.97M,-2.78%
01/20/2022,46700.0,43100.0,46700.0,42250.0,5.64M,6.99%
01/21/2022,47350.0,47050.0,48800.0,46500.0,4.57M,1.39%
01/24/2022,46900.0,46900.0,48500.0,46850.0,4.17M,-0.95%
01/25/2022,49000.0,46300.0,49000.0,45900.0,4.70M,4.48%
01/26/2022,48100.0,49500.0,49950.0,48100.0,4.05M,-1.84%
01/27/2022,47600.0,48000.0,48500.0,47400.0,1.92M,-1.04%
01/28/2022,47950.0,47600.0,49000.0,47300.0,2.96M,0.74%
02/07/2022,47400.0,48400.0,48600.0,47200.0,3.48M,-1.15%
02/08/2022,47350.0,47400.0,48400.0,46500.0,2.67M,-0.11%
02/09/2022,48400.0,47300.0,48900.0,47000.0,4.56M,2.22%
02/10/2022,48400.0,48600.0,48900.0,48000.0,2.74M,0.00%
02/11/2022,47900.0,48200.0,48500.0,47800.0,1.72M,-1.03%
02/14/2022,44750.0,47200.0,47600.0,44750.0,7.13M,-6.58%
02/15/2022,46200.0,44850.0,46300.0,44400.0,3.69M,3.24%
02/16/2022,45150.0,46100.0,46100.0,44700.0,2.80M,-2.27%
02/17/2022,46000.0,45700.0,46000.0,44700.0,1.79M,1.88%
02/18/2022,44700.0,45450.0,46050.0,44700.0,3.00M,-2.83%
02/21/2022,45250.0,44800.0,45450.0,43700.0,2.96M,1.23%
02/22/2022,46000.0,44900.0,46000.0,44700.0,2.29M,1.66%
02/23/2022,45600.0,46500.0,46900.0,45500.0,2.95M,-0.87%
02/24/2022,44600.0,45300.0,45550.0,43600.0,3.39M,-2.19%
02/25/2022,44550.0,44600.0,45600.0,44500.0,2.35M,-0.11%
02/28/2022,43700.0,44300.0,44550.0,43700.0,2.70M,-1.91%
03/01/2022,44100.0,43750.0,45000.0,43600.0,2.40M,0.92%
03/02/2022,42450.0,43700.0,44000.0,42350.0,3.09M,-3.74%
03/03/2022,42800.0,42350.0,43200.0,42000.0,2.47M,0.82%
03/04/2022,43300.0,42800.0,43500.0,42500.0,1.66M,1.17%
03/07/2022,42250.0,42800.0,42800.0,42150.0,2.27M,-2.42%
03/08/2022,41600.0,41800.0,42550.0,41400.0,2.59M,-1.54%
03/09/2022,40500.0,41600.0,41900.0,40500.0,1.97M,-2.64%
03/10/2022,40950.0,41500.0,42000.0,40950.0,1.56M,1.11%
03/11/2022,41850.0,40950.0,41850.0,40950.0,1.48M,2.20%
03/14/2022,41300.0,41850.0,42200.0,41300.0,1.34M,-1.31%
03/15/2022,42100.0,41300.0,42200.0,41000.0,1.52M,1.94%
03/16/2022,41600.0,42300.0,42300.0,41500.0,1.33M,-1.19%
03/17/2022,43500.0,42200.0,44250.0,41000.0,5.82M,4.57%
03/18/2022,43900.0,43700.0,44600.0,43500.0,2.79M,0.92%
03/21/2022,43800.0,43900.0,44100.0,43300.0,1.28M,-0.23%
03/22/2022,43500.0,43800.0,43950.0,43200.0,2.83M,-0.68%
03/23/2022,43400.0,43450.0,44400.0,43150.0,2.00M,-0.23%
03/24/2022,43100.0,43400.0,43450.0,43000.0,1.29M,-0.69%
03/25/2022,43450.0,43150.0,43850.0,42600.0,1.97M,0.81%
03/28/2022,41600.0,43000.0,43450.0,41450.0,3.98M,-4.26%
03/29/2022,42400.0,41700.0,42500.0,41500.0,1.73M,1.92%
03/30/2022,43550.0,42100.0,45000.0,41700.0,3.51M,2.71%
03/31/2022,43500.0,43750.0,43950.0,43400.0,1.44M,-0.11%
04/01/2022,44350.0,43500.0,44500.0,43400.0,3.17M,1.95%
04/04/2022,44250.0,44950.0,44950.0,44250.0,2.08M,-0.23%
04/05/2022,43300.0,43500.0,43800.0,43150.0,2.91M,-2.15%
04/06/2022,43500.0,43000.0,43800.0,42650.0,3.24M,0.46%
04/07/2022,43050.0,43500.0,44350.0,43050.0,3.15M,-1.03%
04/08/2022,41900.0,43000.0,43200.0,41800.0,3.15M,-2.67%
04/12/2022,40450.0,42300.0,42300.0,40450.0,3.19M,-3.46%
04/13/2022,40900.0,40500.0,41400.0,40100.0,2.00M,1.11%
04/14/2022,40500.0,41400.0,41400.0,40500.0,1.89M,-0.98%
04/15/2022,39300.0,40600.0,41200.0,39000.0,2.51M,-2.96%
04/18/2022,37950.0,39550.0,39700.0,37800.0,2.82M,-3.44%
04/19/2022,37950.0,38350.0,39200.0,37500.0,2.32M,0.00%
04/20/2022,37950.0,37950.0,38800.0,37850.0,1.46M,0.00%
04/21/2022,38500.0,37900.0,38750.0,37650.0,2.09M,1.45%
04/22/2022,38500.0,38600.0,39100.0,38000.0,2.63M,0.00%
04/25/2022,35850.0,38500.0,38600.0,35850.0,2.95M,-6.88%
04/26/2022,36900.0,35150.0,37250.0,35150.0,1.86M,2.93%
04/27/2022,37200.0,37000.0,37500.0,36450.0,748.10K,0.81%
04/28/2022,36700.0,37200.0,37200.0,36700.0,974.90K,-1.34%
04/29/2022,37250.0,36850.0,37750.0,36800.0,1.52M,1.50%
05/04/2022,37250.0,37250.0,37700.0,36950.0,1.56M,0.00%
05/05/2022,38200.0,37600.0,38200.0,37000.0,1.99M,2.55%
05/06/2022,37000.0,37350.0,37850.0,37000.0,1.58M,-3.14%
05/09/2022,34450.0,36600.0,36900.0,34450.0,2.41M,-6.89%
05/10/2022,35800.0,34100.0,35900.0,33500.0,1.73M,3.92%
05/11/2022,36100.0,35750.0,36100.0,35050.0,862.90K,0.84%
05/12/2022,33600.0,35400.0,35800.0,33600.0,1.51M,-6.93%
05/13/2022,31800.0,33800.0,34000.0,31800.0,2.35M,-5.36%
05/16/2022,32200.0,33200.0,33250.0,32200.0,1.28M,1.26%
05/17/2022,34450.0,32500.0,34450.0,32050.0,1.12M,6.99%
05/18/2022,34900.0,34900.0,35500.0,34200.0,1.29M,1.31%
05/19/2022,34650.0,34000.0,35000.0,33900.0,895.10K,-0.72%
05/20/2022,34500.0,34400.0,34900.0,34300.0,1.13M,-0.43%
05/23/2022,33350.0,34400.0,34700.0,33000.0,1.00M,-3.33%
05/24/2022,33750.0,33700.0,33850.0,33100.0,768.00K,1.20%
05/25/2022,34900.0,34000.0,35100.0,34000.0,1.07M,3.41%
05/26/2022,35100.0,35600.0,35750.0,35000.0,1.19M,0.57%
05/27/2022,35300.0,35100.0,35400.0,34900.0,891.00K,0.57%
05/30/2022,35750.0,35500.0,35850.0,35200.0,1.09M,1.27%
05/31/2022,35300.0,35500.0,35600.0,35000.0,1.03M,-1.26%
06/01/2022,35150.0,35100.0,35550.0,34950.0,1.07M,-0.42%
06/02/2022,34700.0,35150.0,35200.0,34500.0,905.20K,-1.28%
06/03/2022,34350.0,34700.0,34750.0,34000.0,570.70K,-1.01%
06/06/2022,34200.0,34350.0,34650.0,33800.0,918.80K,-0.44%
06/07/2022,33600.0,34100.0,34200.0,33100.0,1.17M,-1.75%
06/08/2022,34300.0,33700.0,34800.0,33650.0,982.90K,2.08%
06/09/2022,34500.0,34350.0,34750.0,34100.0,394.40K,0.58%
06/10/2022,33800.0,34050.0,34300.0,33800.0,786.00K,-2.03%
06/13/2022,31950.0,33050.0,33350.0,31950.0,1.45M,-5.47%
06/14/2022,32300.0,31900.0,32800.0,31100.0,1.18M,1.10%
06/15/2022,32000.0,32000.0,32500.0,31000.0,1.37M,-0.93%
06/16/2022,32300.0,32000.0,32800.0,32000.0,1.29M,0.94%
06/17/2022,31600.0,31950.0,31950.0,31200.0,1.22M,-2.17%
06/20/2022,29500.0,31700.0,31800.0,29500.0,972.60K,-6.65%
06/21/2022,30300.0,29100.0,30650.0,28950.0,1.40M,2.71%
06/22/2022,30500.0,30300.0,31600.0,29800.0,1.53M,0.66%
06/23/2022,31000.0,30500.0,31000.0,30050.0,422.30K,1.64%
06/24/2022,31200.0,31200.0,32250.0,31100.0,1.33M,0.65%
06/27/2022,31750.0,31300.0,31800.0,31150.0,826.30K,1.76%
06/28/2022,33650.0,31600.0,33950.0,31600.0,2.41M,5.98%
06/29/2022,34900.0,33000.0,34900.0,33000.0,2.34M,3.71%
06/30/2022,33500.0,35000.0,35000.0,33500.0,1.50M,-4.01%
07/01/2022,35050.0,32900.0,35700.0,32100.0,3.52M,4.63%
07/04/2022,35050.0,35500.0,35750.0,34900.0,1.83M,0.00%
07/05/2022,36300.0,35050.0,37500.0,35000.0,4.93M,3.57%
07/06/2022,35600.0,35800.0,36900.0,35500.0,2.73M,-1.93%
07/07/2022,36300.0,35400.0,36650.0,34300.0,2.82M,1.97%
07/08/2022,35000.0,36400.0,36450.0,35000.0,1.98M,-3.58%
07/11/2022,34500.0,34900.0,35150.0,33000.0,2.06M,-1.43%
07/12/2022,36400.0,34350.0,36500.0,34200.0,1.67M,5.51%
07/13/2022,36050.0,36200.0,37200.0,35800.0,2.66M,-0.96%
07/14/2022,36150.0,35800.0,36900.0,35750.0,1.50M,0.28%
07/15/2022,35800.0,36100.0,36750.0,35800.0,1.39M,-0.97%
07/18/2022,35500.0,36000.0,36000.0,35400.0,1.70M,-0.84%
